0.000000000000000000e+00,1.756446622312068939e-02,2.815926633775234222e-02,3.644950315356254578e-02,1.295115612447261810e-02,1.326559297740459442e-02,1.683591865003108978e-02,5.912579968571662903e-02,1.794259436428546906e-02,1.448220759630203247e-02,1.631966419517993927e-02,2.526771463453769684e-02,1.851292140781879425e-02,3.021291084587574005e-02,1.618107222020626068e-02,1.644605956971645355e-02,1.477285474538803101e-02,1.492862962186336517e-02,2.348000742495059967e-02,1.954597793519496918e-02
1.756446622312068939e-02,0.000000000000000000e+00,2.361213043332099915e-02,4.012067615985870361e-02,1.591810211539268494e-02,1.471159048378467560e-02,1.448162086308002472e-02,5.996925011277198792e-02,1.545553654432296753e-02,1.636177673935890198e-02,1.712228357791900635e-02,3.033895418047904968e-02,2.294681593775749207e-02,3.741917386651039124e-02,2.183529362082481384e-02,2.008927613496780396e-02,1.847077533602714539e-02,1.788306236267089844e-02,3.110287338495254517e-02,2.292291447520256042e-02
2.815926633775234222e-02,2.361213043332099915e-02,0.000000000000000000e+00,3.718888759613037109e-02,2.667395025491714478e-02,2.697682380676269531e-02,2.423031628131866455e-02,5.075080692768096924e-02,2.844339609146118164e-02,2.491477131843566895e-02,2.551613748073577881e-02,3.641065210103988647e-02,2.978879585862159729e-02,4.400429129600524902e-02,2.762435004115104675e-02,2.724088728427886963e-02,2.615551650524139404e-02,2.538914978504180908e-02,3.633569180965423584e-02,2.622118964791297913e-02
3.644950315356254578e-02,4.012067615985870361e-02,3.718888759613037109e-02,0.000000000000000000e+00,4.062248021364212036e-02,3.950697183609008789e-02,3.622012585401535034e-02,4.935545474290847778e-02,4.588178545236587524e-02,3.623100370168685913e-02,4.007763415575027466e-02,3.882914781570434570e-02,3.414486348628997803e-02,4.492782801389694214e-02,3.917831182479858398e-02,4.185910522937774658e-02,4.141615331172943115e-02,4.061740636825561523e-02,3.639467805624008179e-02,3.864040225744247437e-02
1.295115612447261810e-02,1.591810211539268494e-02,2.667395025491714478e-02,4.062248021364212036e-02,0.000000000000000000e+00,1.285882014781236649e-02,1.520246081054210663e-02,6.308683007955551147e-02,1.380750630050897598e-02,1.357765402644872665e-02,1.627635583281517029e-02,2.935424447059631348e-02,2.224287018179893494e-02,3.530366718769073486e-02,1.786921173334121704e-02,1.464415062218904495e-02,1.427268888801336288e-02,1.361058745533227921e-02,2.762334048748016357e-02,2.131846547126770020e-02
1.326559297740459442e-02,1.471159048378467560e-02,2.697682380676269531e-02,3.950697183609008789e-02,1.285882014781236649e-02,0.000000000000000000e+00,1.427722815424203873e-02,6.299220770597457886e-02,1.280845142900943756e-02,1.352444943040609360e-02,1.845339313149452209e-02,2.864836901426315308e-02,2.135116420686244965e-02,3.445049375295639038e-02,1.972899585962295532e-02,1.853169873356819153e-02,1.694059558212757111e-02,1.644933968782424927e-02,2.742036245763301849e-02,2.334356866776943207e-02
1.683591865003108978e-02,1.448162086308002472e-02,2.423031628131866455e-02,3.622012585401535034e-02,1.520246081054210663e-02,1.427722815424203873e-02,0.000000000000000000e+00,5.880638957023620605e-02,1.586555875837802887e-02,1.265654433518648148e-02,1.887744106352329254e-02,2.904477529227733612e-02,2.001109905540943146e-02,3.592883050441741943e-02,2.166796661913394928e-02,2.076353318989276886e-02,2.057246305048465729e-02,1.938177086412906647e-02,2.697549574077129364e-02,2.165290899574756622e-02
5.912579968571662903e-02,5.996925011277198792e-02,5.075080692768096924e-02,4.935545474290847778e-02,6.308683007955551147e-02,6.299220770597457886e-02,5.880638957023620605e-02,0.000000000000000000e+00,6.829038262367248535e-02,5.918423831462860107e-02,5.790545046329498291e-02,6.327892094850540161e-02,5.918977409601211548e-02,7.048200815916061401e-02,5.811683833599090576e-02,6.032240390777587891e-02,5.976153910160064697e-02,6.005455553531646729e-02,6.287887692451477051e-02,5.464798212051391602e-02
1.794259436428546906e-02,1.545553654432296753e-02,2.844339609146118164e-02,4.588178545236587524e-02,1.380750630050897598e-02,1.280845142900943756e-02,1.586555875837802887e-02,6.829038262367248535e-02,0.000000000000000000e+00,1.693617552518844604e-02,1.877603307366371155e-02,3.298406302928924561e-02,2.600171044468879700e-02,3.892920166254043579e-02,2.197822742164134979e-02,1.879638619720935822e-02,1.747165061533451080e-02,1.638662442564964294e-02,3.343085944652557373e-02,2.470451034605503082e-02
1.448220759630203247e-02,1.636177673935890198e-02,2.491477131843566895e-02,3.623100370168685913e-02,1.357765402644872665e-02,1.352444943040609360e-02,1.265654433518648148e-02,5.918423831462860107e-02,1.693617552518844604e-02,0.000000000000000000e+00,1.791215687990188599e-02,2.712189778685569763e-02,1.934926211833953857e-02,3.417980298399925232e-02,1.745848730206489563e-02,1.796871051192283630e-02,1.830954104661941528e-02,1.699586957693099976e-02,2.631663531064987183e-02,2.126399427652359009e-02
1.631966419517993927e-02,1.712228357791900635e-02,2.551613748073577881e-02,4.007763415575027466e-02,1.627635583281517029e-02,1.845339313149452209e-02,1.887744106352329254e-02,5.790545046329498291e-02,1.877603307366371155e-02,1.791215687990188599e-02,0.000000000000000000e+00,2.336335554718971252e-02,1.941945776343345642e-02,3.016117960214614868e-02,1.192110590636730194e-02,1.128690969198942184e-02,6.684558931738138199e-03,9.110790677368640900e-03,2.720580995082855225e-02,1.307375915348529816e-02
2.526771463453769684e-02,3.033895418047904968e-02,3.641065210103988647e-02,3.882914781570434570e-02,2.935424447059631348e-02,2.864836901426315308e-02,2.904477529227733612e-02,6.327892094850540161e-02,3.298406302928924561e-02,2.712189778685569763e-02,2.336335554718971252e-02,0.000000000000000000e+00,2.111221477389335632e-02,1.564286462962627411e-02,2.107416838407516479e-02,2.662133052945137024e-02,2.398139238357543945e-02,2.481810748577117920e-02,2.149073593318462372e-02,2.324078604578971863e-02
1.851292140781879425e-02,2.294681593775749207e-02,2.978879585862159729e-02,3.414486348628997803e-02,2.224287018179893494e-02,2.135116420686244965e-02,2.001109905540943146e-02,5.918977409601211548e-02,2.600171044468879700e-02,1.934926211833953857e-02,1.941945776343345642e-02,2.111221477389335632e-02,0.000000000000000000e+00,2.691965550184249878e-02,2.012890949845314026e-02,2.416422590613365173e-02,2.134291827678680420e-02,1.978101208806037903e-02,1.692358776926994324e-02,2.284616045653820038e-02
3.021291084587574005e-02,3.741917386651039124e-02,4.400429129600524902e-02,4.492782801389694214e-02,3.530366718769073486e-02,3.445049375295639038e-02,3.592883050441741943e-02,7.048200815916061401e-02,3.892920166254043579e-02,3.417980298399925232e-02,3.016117960214614868e-02,1.564286462962627411e-02,2.691965550184249878e-02,0.000000000000000000e+00,2.694508619606494904e-02,3.281339257955551147e-02,2.982563897967338562e-02,3.149631619453430176e-02,2.534214965999126434e-02,3.038460016250610352e-02
1.618107222020626068e-02,2.183529362082481384e-02,2.762435004115104675e-02,3.917831182479858398e-02,1.786921173334121704e-02,1.972899585962295532e-02,2.166796661913394928e-02,5.811683833599090576e-02,2.197822742164134979e-02,1.745848730206489563e-02,1.192110590636730194e-02,2.107416838407516479e-02,2.012890949845314026e-02,2.694508619606494904e-02,0.000000000000000000e+00,1.242517866194248199e-02,1.086531393229961395e-02,1.227841898798942566e-02,2.518357336521148682e-02,1.502361800521612167e-02
1.644605956971645355e-02,2.008927613496780396e-02,2.724088728427886963e-02,4.185910522937774658e-02,1.464415062218904495e-02,1.853169873356819153e-02,2.076353318989276886e-02,6.032240390777587891e-02,1.879638619720935822e-02,1.796871051192283630e-02,1.128690969198942184e-02,2.662133052945137024e-02,2.416422590613365173e-02,3.281339257955551147e-02,1.242517866194248199e-02,0.000000000000000000e+00,9.069122374057769775e-03,1.047987118363380432e-02,2.954904176294803619e-02,1.394851133227348328e-02
1.477285474538803101e-02,1.847077533602714539e-02,2.615551650524139404e-02,4.141615331172943115e-02,1.427268888801336288e-02,1.694059558212757111e-02,2.057246305048465729e-02,5.976153910160064697e-02,1.747165061533451080e-02,1.830954104661941528e-02,6.684558931738138199e-03,2.398139238357543945e-02,2.134291827678680420e-02,2.982563897967338562e-02,1.086531393229961395e-02,9.069122374057769775e-03,0.000000000000000000e+00,6.560302339494228363e-03,2.756140194833278656e-02,1.418397575616836548e-02
1.492862962186336517e-02,1.788306236267089844e-02,2.538914978504180908e-02,4.061740636825561523e-02,1.361058745533227921e-02,1.644933968782424927e-02,1.938177086412906647e-02,6.005455553531646729e-02,1.638662442564964294e-02,1.699586957693099976e-02,9.110790677368640900e-03,2.481810748577117920e-02,1.978101208806037903e-02,3.149631619453430176e-02,1.227841898798942566e-02,1.047987118363380432e-02,6.560302339494228363e-03,0.000000000000000000e+00,2.718038111925125122e-02,1.565251871943473816e-02
2.348000742495059967e-02,3.110287338495254517e-02,3.633569180965423584e-02,3.639467805624008179e-02,2.762334048748016357e-02,2.742036245763301849e-02,2.697549574077129364e-02,6.287887692451477051e-02,3.343085944652557373e-02,2.631663531064987183e-02,2.720580995082855225e-02,2.149073593318462372e-02,1.692358776926994324e-02,2.534214965999126434e-02,2.518357336521148682e-02,2.954904176294803619e-02,2.756140194833278656e-02,2.718038111925125122e-02,0.000000000000000000e+00,2.704587951302528381e-02
1.954597793519496918e-02,2.292291447520256042e-02,2.622118964791297913e-02,3.864040225744247437e-02,2.131846547126770020e-02,2.334356866776943207e-02,2.165290899574756622e-02,5.464798212051391602e-02,2.470451034605503082e-02,2.126399427652359009e-02,1.307375915348529816e-02,2.324078604578971863e-02,2.284616045653820038e-02,3.038460016250610352e-02,1.502361800521612167e-02,1.394851133227348328e-02,1.418397575616836548e-02,1.565251871943473816e-02,2.704587951302528381e-02,0.000000000000000000e+00
