-2.700078076668845370e+03,-4.252042396984315019e+03,3.901199153355305498e+03
-2.700013329121448351e+03,-4.252163287151109216e+03,3.901112200638528520e+03
-2.700088932749999003e+03,-4.252262639354641578e+03,3.900951576370779094e+03
-2.700140750477465190e+03,-4.252172893987520183e+03,3.901013535896638587e+03
-2.699831510591440292e+03,-4.252226743303726835e+03,3.901168868166324955e+03
-2.699909353995677066e+03,-4.252161899984917000e+03,3.901185673166979996e+03
-2.700004211911742914e+03,-4.252188305696836323e+03,3.901091240736867803e+03
-2.699975526827707199e+03,-4.252219785405061884e+03,3.901076780985113601e+03
-2.700095272813936845e+03,-4.252106704189955053e+03,3.901117159726259160e+03
-2.700007920036799078e+03,-4.252133760053388869e+03,3.901148128224919219e+03
-2.700053014825918581e+03,-4.252248173527633298e+03,3.900992205562627532e+03
-2.699912950004466438e+03,-4.252143176059897087e+03,3.901203592826889235e+03
-2.700054056686705735e+03,-4.252050062392842847e+03,3.901207423077460589e+03
-2.700027975742335002e+03,-4.252064961366658281e+03,3.901209234907390965e+03
-2.700015052719045343e+03,-4.252126034608712871e+03,3.901151612138824476e+03
-2.700114638821175049e+03,-4.252015452359074516e+03,3.901203215691698460e+03
-2.700168592168086434e+03,-4.252048643049643943e+03,3.901129696768449776e+03
-2.699915450219114518e+03,-4.252177323268804685e+03,3.901164643173452532e+03
-2.700043532183725802e+03,-4.251998738298666467e+03,3.901270646061278512e+03
-2.699979623219378027e+03,-4.252279440897181303e+03,3.901008919590329242e+03
-2.699975839790938153e+03,-4.252279189771789788e+03,3.901011811925078746e+03
-2.699930488165553925e+03,-4.252118873931042799e+03,3.901217943288161678e+03
-2.700020941097331161e+03,-4.252046208068435590e+03,3.901234543331984241e+03
-2.699956065532505363e+03,-4.252043355449801311e+03,3.901282551619329297e+03
-2.700110285933220894e+03,-4.252016141215682183e+03,3.901205477623412662e+03
-2.700030537090875896e+03,-4.251970582596407439e+03,3.901310326481542234e+03
-2.700063531771545968e+03,-4.252225162022269615e+03,3.901010009710567829e+03
-2.700119924157332207e+03,-4.251999045674424451e+03,3.901217439563243261e+03
-2.699904624222846451e+03,-4.252124208740199720e+03,3.901230028278981081e+03
-2.700030223852021663e+03,-4.252053742129227430e+03,3.901219907199596946e+03
-2.700148819782565624e+03,-4.252006175089291901e+03,3.901189669578927806e+03
-2.699873015033964748e+03,-4.252316206204389346e+03,3.901042627957675450e+03
-2.700026978968768617e+03,-4.251964339752335945e+03,3.901319592947399997e+03
-2.699971471527657741e+03,-4.252075735571434961e+03,3.901236597785555659e+03
-2.700081878102322207e+03,-4.252085462618513702e+03,3.901149583152604009e+03
-2.700205112194135836e+03,-4.252139951675108932e+03,3.901004894056025478e+03
-2.700202607610938685e+03,-4.252091056804838445e+03,3.901059922955734692e+03
-2.700087498733560551e+03,-4.252029241067935800e+03,3.901206971218778108e+03
-2.700122536991302240e+03,-4.252171222019042943e+03,3.901027965019569820e+03
-2.699825942947003568e+03,-4.252216530996033725e+03,3.901183852539429154e+03
-2.699938894146061102e+03,-4.252008785592786808e+03,3.901332112896708622e+03
-2.700135834251601864e+03,-4.252193277835718618e+03,3.900994719878397063e+03
-2.700054261142306586e+03,-4.252209348444443094e+03,3.901033663516500383e+03
-2.700014608033731292e+03,-4.252128696288822539e+03,3.901149018763775985e+03
-2.699984227341145470e+03,-4.252103318939065502e+03,3.901197705471541667e+03
-2.699792333183001119e+03,-4.252198463923771669e+03,3.901226804620645453e+03
-2.700132638143716576e+03,-4.252155789153992373e+03,3.901037795407171416e+03
-2.700080538491818515e+03,-4.252263917624945861e+03,3.900955993153816962e+03
-2.700146555219026141e+03,-4.252000788730013483e+03,3.901197107680944100e+03
-2.699959646003815578e+03,-4.252012242713430169e+03,3.901313983488903887e+03
-2.700025565355791059e+03,-4.251960867288127702e+03,3.901324355840659791e+03
-2.700056558410761681e+03,-4.251995620602828239e+03,3.901265028648707812e+03
-2.700044452172362526e+03,-4.252044957228624298e+03,3.901219634678349394e+03
-2.700093861497339731e+03,-4.252025469221219282e+03,3.901206678477629339e+03
-2.700045898829828730e+03,-4.252001579709866746e+03,3.901265911259704808e+03
-2.699989770944845986e+03,-4.252201430431763583e+03,3.901086929539927496e+03
-2.699853235376852808e+03,-4.252221302123134592e+03,3.901159764120840919e+03
-2.699983149809665520e+03,-4.252081302553200658e+03,3.901222447800349983e+03
-2.700018295535326160e+03,-4.252136750366472370e+03,3.901137687900462879e+03
-2.700160902609585264e+03,-4.252032696650714570e+03,3.901152399821345625e+03
-2.700052485827577129e+03,-4.252166782084283113e+03,3.901081289990675486e+03
-2.700020219699207246e+03,-4.252140617046639818e+03,3.901132141581167616e+03
-2.700053776537944032e+03,-4.252026301295802114e+03,3.901233514786307296e+03
-2.699995778522801174e+03,-4.252128119662254903e+03,3.901162679245328036e+03
-2.700018660421215827e+03,-4.252133503807282068e+03,3.901140974019887381e+03
-2.700029102326479006e+03,-4.251967372003988203e+03,3.901314818622507119e+03
-2.700044388173080279e+03,-4.251998298789424553e+03,3.901270532658161756e+03
-2.700046792609894510e+03,-4.252194126090135796e+03,3.901055425363957511e+03
-2.699834793749883374e+03,-4.252226534741619616e+03,3.901166823361545084e+03
-2.699809268742416862e+03,-4.252137032500775604e+03,3.901282041745769220e+03
-2.700178249242574566e+03,-4.252068245367061536e+03,3.901101646850334419e+03
-2.699891105414867980e+03,-4.252142327585317616e+03,3.901219635557450147e+03
-2.700178522062901266e+03,-4.251978956167664364e+03,3.901198777978064300e+03
-2.700089182981085742e+03,-4.252146067177039185e+03,3.901078469774656241e+03
-2.700199908287282142e+03,-4.252113979813670994e+03,3.901036805511900639e+03
-2.699860203394530345e+03,-4.252057972442327809e+03,3.901332962093351398e+03
-2.699958827379909053e+03,-4.252009067570164007e+03,3.901318010590062840e+03
-2.700068292998194920e+03,-4.252040158459344639e+03,3.901208364596133379e+03
-2.699994744293315762e+03,-4.252125884090076397e+03,3.901165831727696968e+03
-2.699989659808216402e+03,-4.252303645127334676e+03,3.900975589075826520e+03
-2.699843639386720042e+03,-4.252295246539696564e+03,3.901085805146944040e+03
-2.700069289165427563e+03,-4.252022261235916631e+03,3.901227181754468347e+03
-2.699968007316620060e+03,-4.252285928415837589e+03,3.901009887511615489e+03
-2.699810919990251477e+03,-4.252140256399435202e+03,3.901277385191771373e+03
-2.700144052996623032e+03,-4.251960180644771754e+03,3.901243098715876386e+03
-2.700051948127454580e+03,-4.251990574300879416e+03,3.901273719372893083e+03
-2.700057404290629620e+03,-4.251998166214690173e+03,3.901261668747977183e+03
-2.699955514361734913e+03,-4.252002406938455351e+03,3.901327562747999309e+03
-2.699939101391709301e+03,-4.252196564349404071e+03,3.901127302064270225e+03
-2.700059201138948538e+03,-4.252050784130125066e+03,3.901203075914313558e+03
-2.700113528278900503e+03,-4.252152213476997531e+03,3.901054919868206071e+03
-2.700069465094972657e+03,-4.252242378394746993e+03,3.900987136488089163e+03
-2.699970019034280085e+03,-4.252031268133216145e+03,3.901286068866709684e+03
-2.700091787334109085e+03,-4.252106364748718079e+03,3.901119942123587407e+03
-2.699993297201304358e+03,-4.252082949775990528e+03,3.901213629537908218e+03
-2.699963554639251015e+03,-4.252246343634625191e+03,3.901056118112854620e+03
-2.700133733402954476e+03,-4.251970922525739297e+03,3.901238533560212090e+03
-2.700035907670211145e+03,-4.252170653373587811e+03,3.901088544480877772e+03
-2.700228041269249843e+03,-4.252066298068820288e+03,3.901069304943267525e+03
-2.699849197208118312e+03,-4.252226914745944669e+03,3.901156441088317933e+03
-2.699780962315780016e+03,-4.252203680014812562e+03,3.901228988304296308e+03
-2.700138034294418048e+03,-4.252185459276094662e+03,3.901001719517388210e+03
-2.700062637315944812e+03,-4.252267788719816053e+03,3.900964163842875223e+03
-2.700138034294418048e+03,-4.252185459276094662e+03,3.901001719517388210e+03
-2.700065557809739857e+03,-4.252140316723723117e+03,3.901101089490281538e+03
-2.700142381713757004e+03,-4.252181235625959744e+03,3.901003314259505260e+03
